movieId,genres,title
82041,Horror,The Loved Ones (2009)
82053,Comedy|Crime,Casino Jack (2010)
82088,Drama,Vincent Wants to Sea (Vincent will meer) (2010)
82093,Crime|Romance,London Boulevard (2010)
82095,Sci-Fi|Thriller,Skyline (2010)
82152,Drama|Fantasy|Romance,Beastly (2011)
82167,Comedy|Drama|Romance,Love and Other Drugs (2010)
82169,Adventure|Children|Fantasy,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010)
82202,Drama|Thriller,The Tourist (2010)
82242,Action|Comedy,Rare Exports: A Christmas Tale (Rare Exports) (2010)
82366,Comedy|Horror|Thriller,Hatchet II (2010)
82378,Drama|Mystery|Thriller,All Good Things (2010)
82459,Western,True Grit (2010)
82461,Action|Adventure|Sci-Fi|IMAX,Tron: Legacy (2010)
82499,Comedy|Drama|Romance,How Do You Know (2010)
82527,Drama,Barney's Version (2010)
82534,Drama,The Company Men (2010)
82641,Action|Drama,"One-Armed Swordsman, The (Dubei dao) (1967)"
82667,Crime|Thriller,I Saw the Devil (Akmareul boatda) (2010)
82684,Drama,Trash Humpers (2009)
82744,Action|Crime|Drama,Faster (2010)
82765,Action|Adventure|Comedy|Drama|War,Little Big Soldier (Da bing xiao jiang) (2010)
82767,Drama,Rabbit Hole (2010)
82848,Comedy,One Week (1920)
82852,Comedy,Little Fockers (2010)
82854,Adventure|Comedy|Fantasy,Gulliver's Travels (2010)
82857,Adventure|Documentary|Western,Sweetgrass (2009)
83086,Drama|Musical|Romance,Burlesque (2010)
83132,Animation|Children|Fantasy,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
83134,Comedy|Horror,Tucker & Dale vs Evil (2010)
83177,Children|Comedy,Yogi Bear (2010)
83270,Comedy|Drama,Made in Dagenham (2010)
83349,Action|Comedy|Crime|Fantasy|Thriller|IMAX,The Green Hornet (2011)
83369,Drama,The Way Back (2010)
83374,Action|Fantasy|Western,The Warrior's Way (2010)
83480,Adventure|Drama|Fantasy,Season of the Witch (2011)
83601,Drama|Horror,Amer (2009)
83613,Action|Sci-Fi|Thriller|Western|IMAX,Cowboys & Aliens (2011)
83796,Crime|Drama|Thriller,Anything for Her (Pour elle) (2008)
83803,Animation|Children,Day & Night (2010)
83827,Documentary,Marwencol (2010)
83910,Comedy|Drama,The Dilemma (2011)
83969,Comedy|Drama|Romance,Down Argentine Way (1940)
83976,Comedy|Drama,The Trip (2010)
84152,Sci-Fi|Thriller,Limitless (2011)
84156,Documentary,Happy People: A Year in the Taiga (2010)
84187,Action|Animation|Drama|Sci-Fi,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
84189,Crime|Horror|Thriller,I Spit on Your Grave (2010)
84240,Drama,Even the Rain (También la lluvia) (2010)
84246,Comedy|Romance,It Happened on Fifth Avenue (1947)
84273,Documentary,Zeitgeist: Moving Forward (2011)
84374,Comedy|Romance,No Strings Attached (2011)
84392,Crime|Drama|Thriller,The Lincoln Lawyer (2011)
84414,Action|Adventure|Animation|Sci-Fi,All-Star Superman (2011)
84512,Comedy,Girls About Town (1931)
84523,Action|Comedy|Drama,Kill! (Kiru) (1968)
84553,Comedy,Pekka ja Pätkä salapoliiseina (1957)
84601,Drama|Mystery|Thriller,Unknown (2011)
84615,Comedy,Cedar Rapids (2011)
84637,Adventure|Animation|Children|Comedy|Fantasy|Romance,Gnomeo & Juliet (2011)
84696,Comedy|Thriller,Burke and Hare (2010)
84716,Comedy|Drama|Romance,Castaway on the Moon (Kimssi pyoryugi) (2009)
84772,Adventure|Comedy|Sci-Fi,Paul (2011)
84799,Horror|Sci-Fi,The Asphyx (1973)
84844,Crime|Drama,Brother 2 (Brat 2) (2000)
84847,Comedy|Drama|Romance,Emma (2009)
84942,Action|Fantasy|Thriller,Drive Angry (2011)
84944,Action|Adventure|Animation|Children|Comedy|Western,Rango (2011)
84950,Comedy|Drama,Take Me Home Tonight (2011)
84952,Drama|Horror,Confessions (Kokuhaku) (2010)
84954,Romance|Sci-Fi|Thriller,The Adjustment Bureau (2011)
85020,Action|Drama|Thriller,The Mechanic (2011)
85022,Comedy,Hall Pass (2011)
85025,Adventure|Drama,The Eagle (2011)
85056,Action|Sci-Fi|Thriller|IMAX,I Am Number Four (2011)
85131,Action|Sci-Fi|War,Battle: Los Angeles (2011)
85179,Adventure|Animation|Comedy|Sci-Fi,Summer Wars (Samâ wôzu) (2009)
85213,Drama,The Sunset Limited (2011)
85259,Animation|Children,Winnie the Pooh and the Honey Tree (1966)
85261,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,Mars Needs Moms (2011)
85295,Adventure|Children|Comedy|Mystery,Scooby-Doo! Curse of the Lake Monster (2010)
85316,Animation|Children,Winnie the Pooh and Tigger Too (1974)
85334,Action|Comedy,Hard Ticket to Hawaii (1987)
85342,Action|Crime|Drama,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
85354,Action|Crime,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)
85367,Comedy|Romance,Just Go with It (2011)
85394,Documentary,Cave of Forgotten Dreams (2010)
85397,Fantasy|Horror|Mystery|Thriller,Red Riding Hood (2011)
85399,Comedy,"Big Mommas: Like Father, Like Son (2011)"
85401,Action|Comedy|Drama,Super (2010)
85412,Fantasy|Horror,"Troll Hunter, The (Trolljegeren) (2010)"
85414,Action|Drama|Mystery|Sci-Fi|Thriller,Source Code (2011)
85438,Drama|Romance,Jane Eyre (2011)
85510,Action|Fantasy|Thriller|IMAX,Sucker Punch (2011)
85565,Comedy|Romance,Chalet Girl (2011)
85736,Adventure|Animation|Children|Sci-Fi,BURN-E (2008)
85774,Documentary,Senna (2010)
85780,Animation|Comedy|Sci-Fi,Family Guy Presents: It's a Trap (2010)
85788,Fantasy|Horror|Thriller,Insidious (2010)
85796,Action|Adventure|Crime|Thriller,Hobo with a Shotgun (2011)
85881,Comedy|Drama,Win Win (2011)
85885,Drama|Romance,Room in Rome (Habitación en Roma) (2010)
86000,Comedy|Drama,Boy (2010)
86014,Comedy,Diary of a Wimpy Kid: Rodrick Rules (2011)
86028,Comedy|Crime,Henry's Crime (2010)
86059,Animation|Children|Comedy,Hop (2011)
86066,Comedy,Playing the Victim (Izobrazhaya zhertvu) (2006)
86068,Horror|Thriller,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)
86142,Action,13 Assassins (Jûsan-nin no shikaku) (2010)
86190,Action|Adventure|Mystery|Thriller,Hanna (2011)
86237,Documentary,Connections (1978)
86279,Documentary,Into Eternity (2010)
86286,Animation|Children|Comedy|Horror,Daffy Duck's Quackbusters (1988)
86290,Comedy|Documentary,American: The Bill Hicks Story (2009)
86293,Comedy,Arthur (2011)
86295,Comedy|Horror|Mystery|Thriller,Scream 4 (2011)
86298,Adventure|Animation|Children|Comedy,Rio (2011)
86320,Drama|Sci-Fi,Melancholia (2011)
86332,Action|Adventure|Drama|Fantasy|IMAX,Thor (2011)
86345,Comedy,Louis C.K.: Hilarious (2010)
86347,Comedy,Louis C.K.: Chewed Up (2008)
86355,Drama|Mystery|Sci-Fi,Atlas Shrugged: Part 1 (2011)
86377,Comedy,Louis C.K.: Shameless (2007)
86487,Drama,Mildred Pierce (2011)
86504,Documentary,Voices from the List (2004)
86548,Drama|Romance,Water for Elephants (2011)
86593,Adventure|Documentary,African Cats (2011)
86628,Action|Crime,Kill the Irishman (2011)
86644,Action|Crime|Drama|Thriller|IMAX,"Fast Five (Fast and the Furious 5, The) (2011)"
86668,Documentary,Louis Theroux: Law & Disorder (2008)
86721,Animation|Drama|Fantasy,Idiots and Angels (2008)
86781,Drama|Mystery|War,Incendies (2010)
86815,Action|Drama,Soul Surfer (2011)
86817,Comedy|Drama|Romance,Something Borrowed (2011)
86833,Comedy,Bridesmaids (2011)
86835,Action|Horror|Sci-Fi|Thriller,Priest (2011)
86864,Adventure|Fantasy|Sci-Fi,Mothra (Mosura) (1961)
86880,Action|Adventure|Fantasy|IMAX,Pirates of the Caribbean: On Stranger Tides (2011)
86882,Comedy|Fantasy|Romance,Midnight in Paris (2011)
86892,Action|Crime|Thriller,The Man from Nowhere (2010)
86898,Drama,The Tree of Life (2011)
86911,Comedy,The Hangover Part II (2011)
86922,Comedy,Nothing to Declare (Rien à déclarer) (2010)
86960,Thriller,Across the Hall (2009)
87028,Drama|Thriller,The Roommate (2011)
87192,Action|Comedy|Sci-Fi,Attack the Block (2011)
87194,Adventure|Comedy|Drama,The Way (2010)
87197,Action|Comedy,Let the Bullets Fly (2010)
87222,Action|Adventure|Animation|Children|Comedy|IMAX,Kung Fu Panda 2 (2011)
87232,Action|Adventure|Sci-Fi|Thriller|War,X-Men: First Class (2011)
87234,Comedy|Drama|Romance,Submarine (2010)
87287,Documentary,American Grindhouse (2010)
87298,Comedy|Drama,Everything Must Go (2010)
87304,Drama,Beginners (2010)
87306,Mystery|Sci-Fi|Thriller|IMAX,Super 8 (2011)
87413,Comedy|Drama,Bernie (1996)
87430,Action|Adventure|Sci-Fi,Green Lantern (2011)
87444,Comedy,Elektra Luxx (2010)
87483,Comedy,Mr. Popper's Penguins (2011)
87485,Comedy,Bad Teacher (2011)
87520,Action|Adventure|Sci-Fi|War|IMAX,Transformers: Dark of the Moon (2011)
87522,Comedy|Drama|Romance,Larry Crowne (2011)
87529,Action|Adventure|Comedy|Fantasy,Your Highness (2011)
87660,Drama,Too Big to Fail (2011)
87785,Action|Crime|Thriller,Takers (2010)
87834,Animation|Comedy|Drama,My Life as McDull (Mak dau goo si) (2001)
87867,Comedy,Zookeeper (2011)
87869,Comedy|Crime,Horrible Bosses (2011)
87876,Adventure|Animation|Children|Comedy|IMAX,Cars 2 (2011)
87960,Documentary,Between the Folds (2008)
88069,Comedy|Crime,Delhi Belly (2011)
88094,Documentary,Upside Down: The Creation Records Story (2010)
88108,Adventure|Comedy|Romance,Monte Carlo (2011)
88125,Action|Adventure|Drama|Fantasy|Mystery|IMAX,Harry Potter and the Deathly Hallows: Part 2 (2011)
88129,Crime|Drama|Film-Noir|Thriller,Drive (2011)
88140,Action|Adventure|Sci-Fi|Thriller|War,Captain America: The First Avenger (2011)
88163,Comedy|Drama|Romance,"Crazy, Stupid, Love. (2011)"
88179,Drama|Romance,One Day (2011)
88235,Comedy|Crime,The Guard (2011)
88267,Animation|Children|Comedy,Winnie the Pooh (2011)
88272,Horror,The Woman (2011)
88327,Action|Drama|War,"New One-Armed Swordsman, The (Xin du bi dao) (1971)"
88345,Animation|Comedy,Mike's New Car (2002)
88356,Animation|Children|Comedy,The Smurfs (2011)
88405,Comedy|Romance,Friends with Benefits (2011)
88448,Comedy|Drama,Paper Birds (Pájaros de papel) (2010)
88515,Action|Crime|Thriller,Blitz (2011)
88593,Crime|Drama|Thriller,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
88672,Comedy,Our Idiot Brother (2011)
88697,Drama,SUBWAYStories: Tales from the Underground (1997)
88699,Action|Sci-Fi|Thriller,Death Race 2 (2010)
88744,Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes (2011)
88746,Comedy,Terri (2011)
88785,Comedy,The Change-Up (2011)
88810,Drama,The Help (2011)
88812,Action|Comedy|Crime,30 Minutes or Less (2011)
88911,Comedy,My Afternoons with Margueritte (La tête en friche) (2010)
88932,Horror|Thriller|IMAX,Final Destination 5 (2011)
88954,Comedy,A Very Harold & Kumar 3D Christmas (2011)
89028,Horror|Thriller,Don't Be Afraid of the Dark (2010)
89030,Comedy|Horror,Fright Night (2011)
89039,Drama|Romance|Sci-Fi,Another Earth (2011)
89047,Drama,Hesher (2010)
89072,Horror,Stake Land (2010)
89085,Drama|Thriller,The Debt (2011)
89087,Action|Adventure|Drama|Thriller,Colombiana (2011)
89090,Documentary,Bill Cunningham New York (2011)
89118,Drama,"Skin I Live In, The (La piel que habito) (2011)"
89190,Action|Adventure|Fantasy,Conan the Barbarian (2011)
89208,Horror|Thriller,Walled In (2009)
89281,Romance|Thriller,Birdemic: Shock and Terror (2010)
89305,Adventure|Comedy,The Inbetweeners Movie (2011)
89343,Action|Crime|Horror|Thriller,Red State (2011)
89386,Documentary|Musical,Pearl Jam Twenty (2011)
89388,Comedy,I Don't Know How She Does It (2011)
89427,Horror|Thriller,Shark Night 3D (2011)
89470,Sci-Fi|Thriller|IMAX,Contagion (2011)
89492,Drama,Moneyball (2011)
89580,Drama,Neds (2010)
89582,Drama|Thriller,Cold Fish (Tsumetai nettaigyo) (2010)
89586,Adventure|Animation|Children,Phineas and Ferb the Movie: Across the 2nd Dimension (2011)
89678,Drama|Romance,Northanger Abbey (2007)
89745,Action|Adventure|Sci-Fi|IMAX,The Avengers (2012)
89753,Drama|Film-Noir|Thriller,Tinker Tailor Soldier Spy (2011)
89759,Drama,"Separation, A (Jodaeiye Nader az Simin) (2011)"
89761,Drama|Thriller,A Dangerous Method (2011)
89774,Drama,Warrior (2011)
89804,Drama,The Ides of March (2011)
89837,Horror|Mystery|Thriller,Kill List (2011)
89840,Action|Thriller,Killer Elite (2011)
89862,Action|Drama|Romance,Bellflower (2011)
89864,Comedy|Drama,50/50 (2011)
89898,Comedy|Drama|Sci-Fi,Generation P (2011)
89904,Comedy|Drama|Romance,The Artist (2011)
89939,Comedy,Gigi (1949)
89945,Horror|Sci-Fi,BlinkyTM (2011)
90057,Drama,Take Shelter (2011)
90243,Action|Drama,Three Outlaw Samurai (Sanbiki no samurai) (1964)
90245,Documentary,Antonio Gaudí (1985)
90249,Action|Drama|Sci-Fi|IMAX,Real Steel (2011)
90343,Comedy|Drama|Musical,Footloose (2011)
90345,Horror|Mystery|Sci-Fi|Thriller,The Thing (2011)
90353,Drama,Beautiful Boy (2010)
90357,Drama,Tyrannosaur (2011)
90374,Drama|Thriller,Martha Marcy May Marlene (2011)
90376,Drama|Thriller,We Need to Talk About Kevin (2011)
90384,Action|Thriller|War,Behind Enemy Lines II: Axis of Evil (2006)
90403,Action|Adventure,The Three Musketeers (2011)
90405,Crime|Sci-Fi|Thriller,In Time (2011)
90428,Drama,Margaret (2011)
90430,Comedy|Drama,Carnage (2011)
90439,Drama|Thriller,Margin Call (2011)
90469,Horror,Paranormal Activity 3 (2011)
90471,Drama,Puncture (2011)
90522,Adventure|Comedy|Thriller,Johnny English Reborn (2011)
90524,Action|Drama|Mystery|Thriller,Abduction (2011)
90528,Crime|Drama|Thriller,This Must Be the Place (2011)
90531,Drama,Shame (2011)
90576,Comedy|Romance,What's Your Number? (2011)
90600,Action|Crime|Thriller,Headhunters (Hodejegerne) (2011)
90603,Action|Animation|Crime,Batman: Year One (2011)
90630,Documentary,Miss Representation (2011)
90647,Adventure|Animation|Comedy|Fantasy|IMAX,Puss in Boots (2011)
90717,Action|Comedy|Crime,Tower Heist (2011)
90719,Drama,J. Edgar (2011)
90738,Action|Crime|Drama|Mystery|Thriller,The Double (2011)
90746,Action|Animation|Mystery|IMAX,The Adventures of Tintin (2011)
90769,Documentary,Starsuckers (2009)
90809,Drama,Tomboy (2011)
90863,Documentary,George Harrison: Living in the Material World (2011)
90866,Children|Drama|Mystery,Hugo (2011)
90888,Action|Drama|Fantasy,Immortals (2011)
90890,Comedy,Jack and Jill (2011)
90943,Documentary,Into the Abyss (2011)
90945,Adventure|Crime|Drama,The Sign of Four (1987)
91077,Comedy|Drama,The Descendants (2011)
91079,Drama|Romance,Like Crazy (2011)
91094,Children|Comedy|Musical,The Muppets (2011)
91104,Adventure|Drama|Fantasy|Romance,The Twilight Saga: Breaking Dawn - Part 1 (2011)
91126,Drama|War,War Horse (2011)
91128,Comedy|Drama|Thriller,The Rum Diary (2011)
91233,Animation|Comedy|Sci-Fi,Lifted (2006)
91261,Drama|Musical|Romance,Hipsters (Stilyagi) (2008)
91266,Children|Comedy|Musical|Romance,Another Cinderella Story (2008)
91273,Action|Drama|Fantasy,Bunraku (2010)
91323,Comedy,The Sitter (2011)
91325,Drama,Extremely Loud and Incredibly Close (2011)
91337,Comedy|Romance,Play the Game (2009)
91353,Adventure|Animation|Children|Comedy,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994)
91355,Adventure|Animation|Children|Comedy|Fantasy,Asterix and the Vikings (Astérix et les Vikings) (2006)
91386,Animation|Children|Comedy|IMAX,Happy Feet Two (2011)
91414,Animation|Children|Comedy|Drama,Arthur Christmas (2011)
91470,Action|Drama,Violet & Daisy (2011)
91483,Action|Crime|Film-Noir,Bullet to the Head (2012)
91485,Action|Adventure,The Expendables 2 (2012)
91488,Animation|Children|Musical,The Snowman (1982)
91500,Action|Adventure|Drama|Sci-Fi|Thriller,The Hunger Games (2012)
91529,Action|Adventure|Crime|IMAX,The Dark Knight Rises (2012)
91535,Action|Adventure|Drama|Thriller|IMAX,The Bourne Legacy (2012)
91542,Action|Adventure|Comedy|Crime|Mystery|Thriller,Sherlock Holmes: A Game of Shadows (2011)
91571,Drama|Thriller,Coriolanus (2011)
91622,Comedy|Drama,Young Adult (2011)
91628,Comedy|Romance,New Year's Eve (2011)
91630,Action|Adventure|Thriller|IMAX,Mission: Impossible - Ghost Protocol (2011)
91653,Comedy|Drama,We Bought a Zoo (2011)
91658,Drama|Thriller,The Girl with the Dragon Tattoo (2011)
91660,Action|Horror|Sci-Fi|Thriller,The Darkest Hour (2011)
91666,Comedy|Drama|Romance,Last Holiday (1950)
91671,Animation|Comedy,Alvin and the Chipmunks: Chipwrecked (2011)
91688,Comedy|Thriller,Salvation Boulevard (2011)
91690,Comedy,Friends with Kids (2011)
91784,Comedy|Drama|Fantasy,Girl Walks Into a Bar (2011)
91842,Action|Crime|Drama|Thriller,Contraband (2012)
91860,Documentary,"Way South, The (De weg naar het zuiden) (1981)"
91869,Documentary,Being Elmo: A Puppeteer's Journey (2011)
91873,Comedy|Musical,Joyful Noise (2012)
91890,Drama,The Iron Lady (2011)
91935,Drama,Albatross (2011)
91947,Comedy|Horror,The Revenant (2009)
91974,Action|Fantasy|Horror|IMAX,Underworld: Awakening (2012)
91976,Action|Drama,The Grey (2012)
91978,Crime|Thriller,Man on a Ledge (2012)
91981,Drama,Sacrifice (Zhao shi gu er) (2010)
92008,Action|Thriller,Haywire (2011)
92046,Comedy,Contact High (2009)
92048,Drama|Thriller,The Whistleblower (2010)
92094,Drama,Einstein and Eddington (2008)
92192,Horror|Sci-Fi|Thriller,Apollo 18 (2011)
92198,Action|Drama|Thriller,Seeking Justice (2011)
92234,Action|Adventure|Drama|War,Red Tails (2012)
92243,Drama|War,"Flowers of War, The (Jin líng shí san chai) (2011)"
92259,Comedy|Drama,Intouchables (2011)
92264,Action|Comedy|Crime,One for the Money (2012)
92309,Horror|Thriller,The Innkeepers (2011)
92348,Adventure|Animation|Children|Comedy|Fantasy|Romance,Puss in Boots (Nagagutsu o haita neko) (1969)
92391,Horror,Grave Encounters (2011)
92420,Action|Sci-Fi|Thriller,Chronicle (2012)
92422,Drama|Horror|Thriller,The Woman in Black (2012)
92427,Comedy,Woman in Love (Rubbeldiekatz) (2011)
92439,Drama|Romance,The Art of Getting By (2011)
92475,Documentary,All Watched Over by Machines of Loving Grace (2011)
92494,Comedy|Documentary,Dylan Moran: Monster (2004)
92507,Action|Crime|Mystery|Thriller,Safe House (2012)
92509,Drama|Romance,The Vow (2012)
92535,Comedy,Louis C.K.: Live at the Beacon Theater (2011)
92637,Crime|Drama|Fantasy,Pitfall (Otoshiana) (1962)
92643,Children|Comedy|Drama,Monsieur Lazhar (2011)
92665,Comedy|Drama|Romance,"For a Good Time, Call... (2012)"
92674,Drama|Musical,Janie Jones (2010)
92681,Action|Adventure|Comedy|Sci-Fi|IMAX,Journey 2: The Mysterious Island (2012)
92694,Drama|Romance|Sci-Fi,Perfect Sense (2011)
92730,Children|Fantasy,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001)
92760,Horror|Sci-Fi,The Atomic Brain (1963)
92938,Action|Fantasy|Thriller,Ghost Rider: Spirit of Vengeance (2012)
92954,Drama,Prayers for Bobby (2009)
93006,Comedy|Musical,A Very Potter Musical (2009)
93008,Comedy|Musical,A Very Potter Sequel (2010)
93022,Comedy|Crime,Miss Nobody (2010)
93040,Documentary|War,The Civil War (1990)
93114,Comedy|Drama,Ro.Go.Pa.G. (1963)
93134,Comedy,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)"
93139,Action|Adventure|Horror,Mega Shark vs. Crocosaurus (2010)
93193,Crime|Thriller|Western,Red Hill (2010)
93208,Animation|Children,Mickey's The Prince and the Pauper (1990)
93242,Drama|Thriller,Gone (2012)
93270,Comedy,Project X (2012)
93272,Animation|Fantasy|Musical|IMAX,Dr. Seuss' The Lorax (2012)
93287,Comedy,The Big Year (2011)
93297,Action|Thriller|War,Act of Valor (2012)
93320,Comedy|Crime,Trailer Park Boys (1999)
93326,Action|Comedy|Romance,This Means War (2012)
93363,Action|Adventure|Sci-Fi|IMAX,John Carter (2012)
93443,Comedy|Drama,Goon (2011)
93502,Drama|Thriller,The Ledge (2011)
93510,Action|Comedy|Crime,21 Jump Street (2012)
93512,Comedy|Drama,"Jeff, Who Lives at Home (2012)"
93563,Action|Sci-Fi|Thriller,Lockout (2012)
93598,Crime|Drama|Thriller,"Snowtown (Snowtown Murders, The) (2011)"
93610,Action|Adventure|Drama,Space Battleship Yamato (2010)
93721,Documentary,Jiro Dreams of Sushi (2011)
93723,Comedy|Romance,Damsels in Distress (2011)
93740,Comedy|Drama|Romance,Salmon Fishing in the Yemen (2011)
93766,Action|Adventure|Fantasy|IMAX,Wrath of the Titans (2012)
93790,Drama,Detachment (2011)
93805,Action|Comedy|Sci-Fi,Iron Sky (2012)
93819,Horror,Absentia (2011)
93831,Comedy,American Reunion (American Pie 4) (2012)
93838,Action|Crime,The Raid: Redemption (2011)
93840,Comedy|Horror|Sci-Fi|Thriller,The Cabin in the Woods (2012)
93855,Comedy|Drama,God Bless America (2011)
93980,Comedy,The Three Stooges (2012)
93982,Mystery|Thriller,The Raven (2012)
93988,Drama|Romance,North & South (2004)
94011,Action|Thriller,The Big Bang (2011)
94015,Adventure|Comedy|Fantasy,Mirror Mirror (2012)
94018,Action|Sci-Fi|Thriller|IMAX,Battleship (2012)
94070,Comedy|Drama,The Best Exotic Marigold Hotel (2011)
94122,Documentary,Comic-Con Episode IV: A Fan's Hope (2011)
94130,Documentary,Bully (2011)
94150,Comedy|Romance,Hysteria (2011)
94160,Action|Animation|Fantasy,Dante's Inferno: An Animated Epic (2010)
94262,Sci-Fi|Thriller,The Atomic Submarine (1959)
94266,Comedy|Romance,The Five-Year Engagement (2012)
94323,Comedy,Think Like a Man (2012)
94325,Drama,The Lucky One (2012)
94405,Action|Crime|Thriller,Safe (2012)
94478,Comedy|Horror|IMAX,Dark Shadows (2012)
94494,Drama|Thriller,96 Minutes (2011) 
94503,Comedy|Romance,The Decoy Bride (2011)
94661,Comedy|Drama,Rocket Singh: Salesman of the Year (2009)
94677,Comedy,The Dictator (2012)
94735,Documentary,Walking with Monsters (2005)
94777,Action|Comedy|Sci-Fi|IMAX,Men in Black III (M.III.B.) (M.I.B.³) (2012)
94780,Action|Adventure|Drama,Snow White and the Huntsman (2012)
94799,Drama|Mystery|Sci-Fi,Sound of My Voice (2011)
94810,Drama|Fantasy|Sci-Fi,Eva (2011)
94833,Adventure|Animation|Children|Comedy,The Pirates! Band of Misfits (2012)
94864,Action|Horror|Sci-Fi|IMAX,Prometheus (2012)
94867,Horror|Mystery|Thriller,The Pact (2012)
94896,Comedy|Crime|Drama,Bernie (2011)
94919,Drama|Thriller,Inhale (2010)
94931,Drama|Romance,Take This Waltz (2011)
94953,Comedy,Wanderlust (2012)
94959,Comedy|Drama|Romance,Moonrise Kingdom (2012)
94985,Action|Crime|Drama|Thriller,Get the Gringo (2012)
95004,Action|Animation,Superman/Doomsday (2007) 
95067,Comedy|Drama,A Thousand Words (2012)
95088,Comedy|Drama,Safety Not Guaranteed (2012)
95105,Adventure|Animation|Children|Comedy|IMAX,Madagascar 3: Europe's Most Wanted (2012)
95135,Comedy|Drama,Your Sister's Sister (2011)
95145,Action|Adventure|Animation|Children,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
95147,Action|Adventure|Animation|Children,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)
95149,Action|Animation|Fantasy,Superman/Batman: Public Enemies (2009)
95163,Action|Adventure|Animation|Children,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)
95165,Action|Adventure|Animation|Sci-Fi|Thriller,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)
95167,Action|Adventure|Animation|Children,Brave (2012)
95170,Animation|Children|Fantasy|Musical,Beauty and the Beast: The Enchanted Christmas (1997)
95175,Drama,Front of the Class (2008)
95182,Action|Adventure|Animation|Sci-Fi,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
95193,Adventure|Animation|Children,Pocahontas II: Journey to a New World (1998) 
95199,Comedy|Drama|Romance,What to Expect When You're Expecting (2012)
95201,Comedy,To Rome with Love (2012)
95207,Action|Fantasy|Horror|Thriller,Abraham Lincoln: Vampire Hunter (2012)
95218,Documentary,First Position (2011)
95307,Comedy|Drama|Musical|IMAX,Rock of Ages (2012)
95309,Comedy|Drama|Romance,Seeking a Friend for the End of the World (2012)
95311,Animation|Children|Comedy|Fantasy,Presto (2008)
95313,Adventure|Animation|Children|Comedy,Jack-Jack Attack (2005)
95377,Animation|Comedy|Musical,One Man Band (2005)
95441,Comedy|Fantasy,Ted (2012)
95449,Drama|Romance,Magic Mike (2012)
95473,Action|Adventure|Animation,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
95475,Action|Adventure|Animation,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
95497,Action|Adventure|Animation,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992)
95499,Action|Adventure|Animation,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)
95508,Crime|Drama|Thriller,Cleanskin (2012)
95510,Action|Adventure|Sci-Fi|IMAX,The Amazing Spider-Man (2012)
95519,Action|Adventure|Animation|Fantasy,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)
95543,Adventure|Animation|Comedy,Ice Age 4: Continental Drift (2012)
95558,Drama|Fantasy,Beasts of the Southern Wild (2012)
95583,Crime|Drama|Thriller,Savages (2012)
95624,Drama,The Firm (2009)
95633,Horror,Spirit Camp (2009)
95654,Animation|Children,Geri's Game (1997)
95690,Comedy|Thriller,Some Guy Who Kills People (2011)
95717,Adventure,Treasure Island (2012)
95720,Comedy|Sci-Fi,The Watch (2012)
95738,Children|Musical|Mystery,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)"
95744,Comedy,2 Days in New York (2012)
95761,Crime|Thriller,Killer Joe (2011)
95771,Action|Adventure|Animation,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994)
95780,Action|Adventure|Animation,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)
95796,Action|Horror|Sci-Fi|Thriller,Anaconda: The Offspring (2008)
